Transaction_ID,Customer_ID,Customer_Name,Email,Order_Date,Delivery_Date,Product_Category,Region,Sales_Amount,Vendor_ID,Data_Status
T00000243,C582690,John Martin,john.martin@yahoo.com,2025-10-17,2024-06-15,Apparel,East,36.44,V9845,
T00000244,C516880,Isabella Hall,isabella.hall@hotmail.com,2024-08-28,2024-09-05,Apparel,West,28.9,V9269,
T00000245,C691460,Emma Allen,emma.allen#yahoo,2024-10-22,2024-10-25,Electronics,East,61.18,V7746,
T00000246,C840976,Michael Anderson,michael.anderson#yahoo,2024-02-14,2024-02-20,Sports,South,45.32,V5130,
T00000247,C881239,James White,james.white@outlook.com,2024-06-23,2024-06-24,Home,North,137.78,V7759,
T00000248,C193264,Noah Johnson,noah.johnson@gmail.com,2024-12-11,2024-12-20,Electronics,West,72.75,V7066,
T00000249,C870746,James Allen,james.allen@outlook.com,2024-02-25,2024-03-08,Beauty,East,43.08,V9779,
T00000250,C913168,Isabella Smith,isabella.smith@gmail.com,2024-02-23,2024-02-24,Home,East,65.27,V9618,
T00000251,C325281,James White,james.white@company.com,2024-12-06,2024-12-08,Beauty,West,36.38,V7100,
T00000252,C737147,Sarah Harris,sarah.harris@outlook.com,2024-09-21,2024-09-22,Grocery,,48.89,V6558,
T00000253,C998613,John King,john.king@hotmail.com,2024-08-26,2024-09-03,Electronics,South,18.76,V4004,
T00000254,C494070,Noah Thomas,noah.thomas@gmail.com,2024-11-16,2024-11-29,Grocery,South,44.03,V3326,
T00000255,C452228,John Brown,john.brown@outlook.com,2026-09-11,2024-04-21,Office,North,75.71,V1607,
T00000256,C531839,Liam Thomas,liam.thomas@hotmail.com,2024-07-16,2024-07-18,Home,North,49.35,V2027,
T00000257,C369536,Michael White,michael.white@yahoo.com,2024-08-01,2024-08-08,Office,North,93.29,V8354,
T00000258,C417824,David Johnson,david.johnson@company.com,2024-09-02,2024-09-10,Beauty,North,116.7,V8002,
T00000259,C357426,Emma Harris,emma.harris@company.com,2024-02-07,2024-02-16,Office,North,83.99,V2658,
T00000260,C277789,Emma Martin,emma.martin@yahoo.com,2024-06-21,2024-06-26,Beauty,South,180.24,V2895,
T00000261,C613153,Ava White,ava.white@outlook.com,2024-04-14,2024-04-28,Apparel,North,-101.61,V7991,
T00000262,C842452,David Lee,david.lee@yahoo.com,2024-02-09,2024-02-12,Beauty,West,55.76,V9477,
T00000263,C937291,Liam King,liam.king@hotmail.com,2024-05-09,2024-05-10,Electronics,West,48.34,V4429,
T00000264,C225657,Ava Hall,ava.hall@gmail.com,2024-06-29,2024-07-07,Electronics,East,42.74,V2184,
T00000265,C335167,Noah Allen,noah.allen@outlook.com,2024-07-12,2024-07-25,Beauty,West,35.68,V2440,
T00000266,C781669,Ethan Smith,ethan.smith@gmail.com,2024-11-26,2024-12-10,Grocery,East,66.62,V4603,
T00000267,C580671,Charlotte Jackson,charlotte.jackson@yahoo.com,2024-10-15,2024-10-21,Beauty,West,43.86,V3014,
T00000268,C819094,Charlotte Brown,charlotte.browngmail.com,2024-12-06,2024-12-11,Sports,East,24.41,V6658,
T00000269,C170467,,ava.king@gmail.com,2024-02-28,,Electronics,South,88.13,V7613,
T00000270,C283734,Sophia Allen,sophia.allen@gmail.com,2024-12-16,2024-12-23,Beauty,West,38.52,V9173,
T00000271,C722794,Mia Brown,mia.brown@company.com,2024-01-26,2024-01-31,Sports,South,22.1,V5325,
T00000272,C209751,John Anderson,john.anderson@gmail.com,2024-04-12,,Electronics,South,106.69,V1011,
T00000273,C481050,Sarah Lee,sarah.lee@gmail.com,2024-01-21,2024-01-25,Electronics,East,109.02,V9877,
T00000274,C911774,Emma King,emma.king@company.com,2024-03-20,2024-03-25,Sports,West,27.5,V1241,
T00000275,C792517,John King,john.king@company.com,2024-11-22,2024-12-04,Home,South,39.58,V4887,
T00000276,C561079,Daniel Thomas,daniel.thomas@yahoo.com,2024-07-17,2024-07-31,Home,East,33.69,V1212,
T00000277,C468452,Sophia Lee,sophia.lee@yahoo.com,2024-11-17,2024-11-28,Grocery,South,37.13,V4108,
T00000278,C206081,Emma Harris,emma.harris@gmail.com,2024-02-06,2024-02-13,Grocery,West,15.71,V6843,
T00000279,C713333,Sarah Harris,sarah.harris@outlook.com,2024-01-14,2024-01-28,Sports,East,42.47,V8269,
T00000280,C658986,Mia Anderson,mia.anderson@yahoo.com,2024-08-08,2024-08-19,Sports,South,43.52,V5570,
T00000281,C210078,Noah Thomas,noah.thomas@yahoo.com,2024-12-29,2025-01-04,Apparel,East,140.87,V3576,
T00000282,C967055,Michael Taylor,michael.taylor@outlook.com,2024-06-14,2024-06-24,Electronics,North,59.4,V2823,
T00000283,C122671,Olivia Jackson,olivia.jackson@outlook.com,2024-06-21,2024-07-01,Grocery,South,39.48,V2201,
T00000284,C518400,John Jackson,john.jackson@company.com,2024-05-29,2024-06-11,Sports,East,62.35,V8098,
T00000285,C455528,John Anderson,john.anderson@yahoo.com,2024-06-20,2024-07-02,Sports,East,24.29,V1785,
T00000286,C710490,Olivia Hall,olivia.hall@hotmail.com,2024-03-21,2024-04-04,Apparel,South,57.16,V9897,
T00000287,C151663,Sarah Young,sarah.young@hotmail.com,2024-12-01,2024-12-12,Office,South,36.68,V5514,
T00000288,C115708,Ethan Hall,ethan.hall@gmail.com,2024-08-12,2024-08-21,Electronics,West,58.93,V4589,
T00000289,C978338,Ava Harris,ava.harris@yahoo.com,2025-01-25,2025-01-03,Apparel,East,72.01,V7658,
T00000290,C411955,Isabella Martin,isabella.martin@hotmail.com,2024-02-04,2024-02-06,Electronics,North,39.2,V8202,
T00000291,C233883,Olivia Jackson,olivia.jackson@yahoo.com,2024-12-23,2025-01-06,Sports,South,64.28,V9805,
T00000292,C418394,Isabella Young,isabella.young@yahoo.com,2024-07-06,2024-07-13,Sports,South,36.06,V7593,
T00000293,C212547,Ava Young,ava.young@hotmail.com,2024-08-11,2024-08-12,Home,West,28.98,V9769,
T00000294,C659042,Sophia Lee,sophia.lee@yahoo.com,2024-05-10,2024-05-18,Electronics,West,94.58,V7194,
T00000295,C851102,Ethan Hall,ethan.hall@outlook.com,2024-12-16,2024-12-20,Office,North,-101.18,V1166,
T00000296,C862002,Ava King,ava.king@gmail.com,2024-11-06,2024-11-14,Grocery,West,61.81,V7108,
T00000297,C242483,John Allen,john.allen@company.com,2026-03-18,2024-01-17,Apparel,East,87.24,V4888,
T00000298,C758271,Sophia Taylor,sophia.taylor@hotmail.com,2024-03-09,2024-03-13,Office,East,21.59,V7318,
T00000299,C314835,Charlotte Martin,charlotte.martin@company.com,2024-01-28,2024-02-01,Grocery,West,89.39,V6411,
T00000300,C501896,Charlotte White,charlotte.white@gmail.com,2024-08-21,2024-08-26,Apparel,South,128.52,V2762,
T00000301,C184896,Noah Young,noah.young@outlook.com,2024-01-31,2024-02-13,Electronics,North,78.44,V4243,
T00000302,C577095,Olivia Lee,olivia.lee@outlook.com,2024-11-10,2024-11-17,Grocery,West,50.57,V8356,
T00000303,C171295,Daniel Lee,daniel.lee@outlook.com,2024-08-19,2024-08-25,Electronics,North,24.52,V7280,
T00000304,C843974,Charlotte Taylor,charlotte.taylor@outlook.com,2024-12-03,2024-12-04,Apparel,West,75.65,V3351,
T00000305,C987121,Sarah Allen,sarah.allen@hotmail.com,2024-02-23,2024-02-29,Sports,East,76.22,V8441,
T00000306,C373255,Sarah Anderson,sarah.anderson@hotmail.com,2024-06-23,2024-06-26,Beauty,North,105.12,V7233,
T00000307,C399648,Ava Harris,ava.harris@yahoo.com,2024-10-24,2024-11-02,Sports,North,44.96,V9573,
T00000308,C757162,Mia Brown,mia.brown@yahoo.com,2024-10-05,2024-10-08,Sports,,-38.79,V4228,
T00000309,C108155,Charlotte White,charlotte.white@gmail.com,2024-12-30,2025-01-08,Sports,East,34.59,V7063,
T00000310,C566872,Emma Thomas,emma.thomas@yahoo.com,2024-03-26,2024-03-31,Apparel,North,31.34,V1166,
T00000311,C925816,Ava Thomas,ava.thomas@gmail.com,2024-03-05,2024-03-17,Apparel,East,73.36,V6526,
T00000312,C474705,Michael Allen,michael.allen@gmail.com,2024-03-29,2024-04-08,Home,North,53.46,V8191,
T00000313,C671542,David Walker,david.walker@gmail.com,2024-02-23,2024-03-02,Office,West,72.27,V4051,
T00000314,C908350,Michael Lee,michael.lee@outlook.com,2024-04-27,2024-05-06,Grocery,West,59.85,V1861,
T00000315,C710269,Ethan Lee,ethan.lee@company.com,2024-12-26,2025-01-04,Home,East,42.57,V4540,
T00000316,C654594,Ethan Smith,ethan.smith@company.com,2024-08-16,2024-08-23,Electronics,West,32.32,V8984,
T00000317,C247718,Charlotte Jackson,charlotte.jackson@hotmail.com,2024-09-23,2024-10-03,Grocery,South,120.87,V6742,
T00000318,C408987,Emma Allen,emma.allen@gmail.com,2024-11-14,,Electronics,North,62.49,V5553,
T00000319,C745263,James Brown,james.brown@outlook.com,2024-01-22,2024-01-30,Electronics,North,111.14,V4587,
T00000320,C458745,Mia Young,mia.young@yahoo.com,2024-09-03,2024-09-10,Office,South,72.59,V8741,
T00000321,C207512,Ethan Lee,ethan.lee@yahoo.com,2024-11-09,2024-11-13,Beauty,North,43.85,V9721,
T00000322,C247443,David Anderson,david.anderson@hotmail.com,2024-01-20,2024-01-26,Apparel,West,42.62,V3668,
T00000323,C570587,Ethan Hall,ethan.hall@hotmail.com,2024-07-02,2024-07-12,Grocery,West,33.76,V1895,
T00000324,C473616,Sarah Lee,sarah.lee@gmail.com,2024-12-14,2024-12-16,Grocery,East,117.04,V1319,
T00000325,C757409,Ava Walker,ava.walker@gmail.com,2024-02-19,2024-02-23,Apparel,East,126.68,V2636,
T00000326,C786976,Sarah Taylor,sarah.taylor@yahoo.com,2024-03-30,2024-04-07,Office,North,45.4,V1691,
T00000327,C465871,Ethan Taylor,ethan.taylor@yahoo.com,2024-04-13,2024-04-17,Sports,North,81.21,V7435,
T00000328,C475037,Emma Thomas,emma.thomas@yahoo.com,2024-07-12,,Apparel,East,44.19,V3351,
T00000329,C907364,Sarah Thomas,sarah.thomas@yahoo.com,2024-03-14,2024-03-18,Grocery,South,22.39,V4935,
T00000330,C217796,James Lee,james.lee@company.com,2024-09-25,2024-10-09,Electronics,East,38.78,V2268,
T00000331,C391999,Ava Brown,ava.brown@gmail.com,2024-01-15,2024-01-19,Apparel,North,84.52,V1243,
T00000332,C292506,Liam Walker,liam.walker@gmail.com,2024-11-24,2024-12-08,Home,East,100.24,V5954,
T00000333,C798376,Sophia Johnson,sophia.johnson@yahoo.com,2024-10-09,2024-10-21,Sports,West,54.5,V3472,
T00000334,C369544,Liam White,liam.white@outlook.com,2024-07-16,2024-07-26,Electronics,East,36.24,V9151,
T00000335,C480002,Noah Lee,noah.lee@yahoo.com,2024-12-09,2024-12-18,Office,South,27.77,V5828,
T00000336,C798002,David Johnson,david.johnson@hotmail.com,2024-07-13,2024-07-24,Beauty,North,45.17,V4892,
T00000337,C639439,James Allen,,2024-02-05,2024-02-07,Apparel,South,47.13,V3598,
T00000338,C690978,Sarah Allen,sarah.allen@hotmail.com,2024-07-23,2024-07-30,Beauty,East,47.0,V1593,
T00000339,C628787,Olivia Martin,olivia.martin@outlook.com,2024-11-03,2024-11-06,Home,South,27.03,V3030,
T00000340,C630583,Michael Harris,michael.harris@hotmail.com,2024-05-18,2024-05-30,Apparel,West,67.57,V8612,
T00000341,C488215,Michael Lee,michael.lee@yahoo.com,2024-09-20,2024-09-24,Electronics,North,57.96,V6175,
T00000342,C421184,Ethan Walker,ethan.walker@yahoo.com,2024-02-26,2024-02-27,Beauty,East,46.16,V4336,
T00000343,C898615,Mia Brown,mia.brown@outlook.com,2024-04-19,2024-05-01,Electronics,South,54.69,V2713,
T00000344,C522515,David Jackson,david.jackson@hotmail.com,2024-06-22,2024-06-25,Office,North,75.17,V2994,
T00000345,C768234,Isabella White,isabella.white@company.com,2024-07-24,2024-07-26,Electronics,West,76.09,V1267,
T00000346,C478480,Mia Lee,mia.lee@outlook.com,2024-08-12,2024-08-22,Home,West,-116.32,V9577,
T00000347,C132711,James Harris,james.harris@outlook.com,2024-03-04,2024-03-11,Home,South,117.35,V4088,
T00000348,C891971,David Martin,david.martin@gmail.com,2024-09-08,2024-09-14,Beauty,East,74.41,V8146,
T00000349,C601157,Liam Young,,2024-09-23,2024-09-24,Electronics,East,49.61,V3850,
T00000350,C284423,Michael King,michael.king@company.com,2024-12-17,2024-12-28,Apparel,East,37.07,V7606,
T00000351,C616349,Olivia Anderson,olivia.anderson@yahoo.com,2024-11-27,2024-12-09,Electronics,South,91.38,V5295,
T00000352,C803714,Mia Taylor,mia.taylor@hotmail.com,2024-11-15,2024-11-28,Beauty,West,26.85,V5063,
T00000353,C757917,Mia King,mia.king@gmail.com,2024-12-22,2024-12-30,Apparel,West,57.48,V5385,
T00000354,C924792,Sarah Jackson,sarah.jackson@hotmail.com,2024-04-02,2024-04-11,Electronics,East,31.17,V4082,
T00000355,C837378,Noah Anderson,noah.anderson@yahoo.com,2024-07-01,,Electronics,North,98.11,V8900,
T00000356,C233272,Emma Walker,emma.walker@outlook.com,2024-10-26,2024-10-31,Office,North,88.75,V4153,
T00000357,C867836,Isabella White,,2024-08-01,2024-08-08,Grocery,East,55.59,V8947,
T00000358,C802335,,daniel.harris@gmail.com,2024-05-21,2024-05-23,Sports,West,310.79,V3933,
T00000359,C907789,Michael Brown,michael.brown@company.com,2024-03-23,2024-03-29,Home,East,34.97,V1178,
T00000360,C743409,David Anderson,david.anderson@company.com,2024-04-08,2024-04-16,Electronics,South,71.41,V4666,
T00000361,C177505,Ava Johnson,ava.johnson@company.com,2024-10-07,,Home,North,76.15,V5715,
T00000362,C102869,John White,john.white@company.com,2024-04-11,2024-04-21,Home,East,63.01,V8354,
T00000363,C881474,Michael Smith,michael.smith@yahoo.com,2024-11-24,2024-12-04,Home,South,46.22,V1513,
T00000364,C554351,Charlotte Smith,charlotte.smith@company.com,2024-03-11,2024-03-24,Apparel,East,58.39,V5228,
T00000365,C412252,Liam Young,liam.young@company.com,2024-12-03,2024-12-11,Home,West,158.84,V8829,
T00000366,C736584,Sarah Thomas,sarah.thomas@yahoo.com,2024-09-22,2024-10-04,Electronics,West,56.16,V3976,
T00000367,C718467,Olivia Allen,olivia.allen@hotmail.com,2024-05-09,2024-05-21,Electronics,West,80.79,V8659,
T00000368,C190272,Michael Walker,michael.walker@yahoo.com,2024-02-29,2024-03-06,Electronics,East,20.82,V6773,
T00000369,C138467,Emma Walker,emma.walker@outlook.com,2024-10-27,2024-11-02,Electronics,West,50.05,V8783,
T00000370,C909760,Noah Johnson,noah.johnson@yahoo.com,2024-04-28,,Apparel,East,215.21,V6226,
T00000371,C977844,Sarah Young,sarah.young@hotmail.com,2024-09-19,2024-09-22,Electronics,West,40.4,V6833,
T00000372,C580047,James Hall,james.hall@outlook.com,2024-11-23,2024-11-25,Apparel,East,39.14,V1168,
T00000373,C759347,John King,john.king@outlook.com,2024-01-21,2024-01-26,Electronics,West,154.85,V8822,
T00000374,C158871,James Allen,james.allen@gmail.com,2024-04-06,2024-04-20,Electronics,,37.91,V7954,
T00000375,C228391,Mia Allen,mia.allen@company.com,2024-10-29,2024-11-07,Apparel,West,35.3,V7070,
T00000376,C539430,Mia Allen,mia.allen@outlook.com,2024-01-01,2024-01-05,Home,North,83.29,V7652,
T00000377,C710704,,john.king@outlook.com,2024-07-21,2024-07-26,Sports,North,227.66,V3193,
T00000378,C956703,Isabella Thomas,isabella.thomas@hotmail.com,2024-05-07,2024-05-13,Grocery,South,94.83,V3896,
T00000379,C930496,Michael White,michael.white@outlook.com,2024-12-15,2024-12-26,Grocery,South,-56.96,V3456,
T00000380,C356687,Olivia Lee,olivia.lee@hotmail.com,2024-05-11,2024-05-17,Home,East,122.32,V4467,
T00000381,C825451,Sarah White,sarah.white@company.com,2024-02-03,2024-02-07,Home,East,48.7,V4028,
T00000382,C207450,David White,david.white@gmail.com,2024-03-27,2024-04-10,Electronics,North,40.43,V3652,
T00000383,C271890,Sophia Thomas,sophia.thomas@gmail.com,2024-02-01,2024-02-05,Grocery,East,134.21,V3114,
T00000384,C538741,Sarah White,sarah.white@company.com,2024-09-15,2024-09-23,Sports,West,120.97,V5806,
T00000385,C381974,Ethan Young,ethan.young@company.com,2024-11-19,2024-11-24,Office,West,44.01,V2595,
T00000386,C500109,Liam Thomas,liam.thomas@yahoo.com,2024-11-08,2024-11-22,Apparel,North,101.93,V2888,
T00000387,C216381,Olivia White,olivia.white@outlook.com,2024-02-02,2024-02-16,Home,East,119.35,V8385,
T00000388,C573125,John Johnson,john.johnson@outlook.com,2024-10-12,2024-10-23,Electronics,North,49.84,V1938,
T00000389,C671621,Mia Walker,mia.walker@outlook.com,2024-11-21,2024-11-26,Grocery,Soutth,60.28,V6279,
T00000390,C234508,Daniel Lee,daniel.lee@hotmail.com,2024-02-18,2024-02-27,Apparel,East,26.81,V4554,
T00000391,C829650,Mia White,mia.white@yahoo.com,2024-10-12,2024-10-16,Beauty,West,54.2,V9532,
T00000392,C962645,Mia Jackson,mia.jackson@outlook.com,2024-03-22,2024-03-29,Electronics,East,38.37,V3227,
T00000393,C499111,James Anderson,james.anderson@hotmail.com,2024-05-23,2024-05-28,Office,East,48.29,V2277,
T00000394,C250810,Sarah Lee,sarah.lee@hotmail.com,2024-10-06,2024-10-19,Electronics,East,24.81,V8351,
T00000395,C392890,Olivia Martin,olivia.martin@gmail.com,2024-04-01,2024-04-10,Office,East,120.05,V1839,
T00000396,C673665,Michael Taylor,michael.taylor@hotmail.com,2024-08-11,2024-08-24,Home,West,104.66,V7529,
T00000397,C940477,Noah Martin,noah.martin@company.com,2024-08-04,2024-08-16,Beauty,North,119.95,V3290,
T00000398,C460032,Mia Lee,mia.lee@hotmail.com,2024-06-04,2024-06-12,Apparel,South,55.9,V9026,
T00000399,C469599,Sarah Allen,sarah.allen@company.com,2024-10-03,2024-10-11,Office,North,45.29,V2955,
T00000400,C760960,Sarah Walker,sarah.walker@company.com,2024-01-08,2024-01-18,Sports,South,65.54,V5233,
T00000401,C850020,Sophia White,sophia.white@gmail.com,2024-02-05,,Apparel,South,68.21,V4419,
T00000402,C979611,Ava Thomas,ava.thomas@gmail.com,2024-05-03,2024-05-06,Beauty,South,133.78,V7736,
T00000403,C271836,Noah Anderson,noah.anderson@hotmail.com,2024-01-09,2024-01-18,Electronics,West,60.98,V9317,
T00000404,C829903,Sophia Taylor,sophia.taylor@gmail.com,2024-02-09,2024-02-17,Electronics,East,58.52,V8512,
T00000405,C145714,Liam Taylor,liam.taylor@gmail.com,2024-06-27,2024-06-30,Home,East,88.22,V8374,
T00000406,C727234,David Smith,david.smith@outlook.com,2024-05-08,2024-05-18,Beauty,East,17.89,V4931,
T00000407,C996048,John Johnson,john.johnson@hotmail.com,2024-03-08,2024-03-09,Beauty,West,133.62,V4838,
T00000408,C730271,Isabella White,isabella.white@hotmail.com,2024-06-02,2024-06-07,Beauty,West,86.09,V1257,
T00000409,C566960,James Young,james.young@hotmail.com,2024-01-03,,Sports,North,72.1,V6247,
T00000410,C811851,Ethan Martin,ethan.martin@gmail.com,2024-12-29,2025-01-02,Grocery,South,80.1,V9745,
T00000411,C224123,Daniel Anderson,daniel.anderson@gmail.com,2024-09-21,2024-09-29,Home,West,-95.59,V6342,
T00000412,C405628,Sarah Jackson,sarah.jackson@company.com,2024-01-04,2024-01-10,Home,East,268.53,V5702,
T00000413,C182989,Ethan White,ethan.white@yahoo.com,2024-09-18,2024-09-28,Office,North,44.13,V6760,
T00000414,C398356,Mia Jackson,mia.jackson@yahoo.com,2024-11-24,2024-11-29,Home,South,109.38,V7313,
T00000415,C929957,Isabella Jackson,isabella.jackson@yahoo.com,2024-10-08,2024-10-17,Home,West,71.1,V7820,
T00000416,C278274,Mia Young,mia.young@outlook.com,2024-03-25,2024-03-31,Sports,West,34.62,V2001,
T00000417,C787995,Isabella Anderson,isabella.anderson@gmail.com,2024-12-07,2024-12-21,Office,South,109.69,V3181,
T00000418,C425352,Sarah Thomas,sarah.thomas@company.com,2024-02-04,,Sports,West,68.54,V1369,
T00000419,C920260,Emma Martin,emma.martin@company.com,2024-04-23,2024-05-04,Electronics,East,69.48,V1862,
T00000420,C511927,Sarah Walker,sarah.walker@yahoo.com,2024-02-28,2024-03-10,Home,East,63.94,V4820,
T00000421,C889852,Charlotte Harris,charlotte.harris@outlook.com,2024-02-07,2024-02-18,Apparel,South,73.14,V5269,
T00000422,C983184,James Thomas,james.thomas@outlook.com,2024-02-02,2024-02-16,Apparel,West,-93.04,V2333,
T00000423,C231373,Mia Anderson,mia.anderson@yahoo.com,2024-07-21,2024-08-01,Home,East,43.1,V1419,
T00000424,C538452,Michael Walker,michael.walker@yahoo.com,2024-07-20,,Apparel,South,53.68,V9488,
T00000425,C215294,Ethan Young,ethan.young@gmail.com,2024-04-09,2024-04-15,Home,South,105.55,V8009,
T00000426,C559451,Ava Martin,ava.martin@outlook.com,2024-10-27,2024-11-08,Beauty,South,31.27,V7013,
T00000427,C748307,Emma Brown,emma.brown@company.com,2024-10-30,2024-11-10,Office,South,105.98,V1790,
T00000428,C165726,Charlotte Walker,charlotte.walker@yahoo.com,2024-04-27,2024-05-09,Apparel,South,56.24,V8338,
T00000429,C241564,Liam White,liam.white#yahoo,2024-08-30,2024-09-03,Apparel,East,105.7,V9508,
T00000430,C477812,Michael Jackson,michael.jackson@company.com,2024-01-29,2024-02-03,Home,North,77.77,V3780,
T00000431,C368246,James Jackson,james.jackson#yahoo,2024-08-14,2024-08-20,Apparel,West,43.25,V6634,
T00000432,C805696,Noah Jackson,noah.jackson@yahoo.com,2024-12-05,2024-12-14,Apparel,South,43.21,V8370,
T00000433,C218015,Isabella Johnson,isabella.johnson@yahoo.com,2024-07-31,2024-08-03,Office,West,37.28,V9335,
T00000434,C840674,Ava Brown,ava.brown@gmail.com,2024-07-05,2024-07-06,Electronics,East,28.18,V6869,
T00000435,C354079,Ava Harris,ava.harris@gmail.com,2024-04-22,2024-04-24,Home,South,60.46,V1829,
T00000436,C650929,Charlotte Brown,charlotte.brown@outlook.com,2024-10-25,2024-11-02,Apparel,North,63.45,V3674,
T00000437,C789944,Sarah Harris,sarah.harris@yahoo.com,2024-06-09,,Electronics,East,82.17,V4464,
T00000438,C788105,Charlotte Hall,charlotte.hall@gmail.com,2025-08-15,2024-01-26,Electronics,West,-47.84,V3806,
T00000439,C613758,Ava Harris,ava.harris@yahoo.com,2024-09-20,2024-09-22,Sports,North,80.8,V4649,
T00000440,C465890,Emma Allen,emma.allen@outlook.com,2024-06-07,2024-06-19,Office,South,110.01,V8065,
T00000441,C545101,Mia Harris,mia.harris@yahoo.com,2024-01-11,,Sports,West,175.49,V4394,
